n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ts_mult,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
4621,NONE,NONE,4,-1,"(1, 0)",257.05970937058476,418.88204467416193,0.00023862499445512876,256.77092087686566,20.687323596264065,245.39374492354463,256.201641679126
4622,NONE,NONE,4,-1,"(1, 0)",256.96822692243296,418.1372159760968,-0.0003559434912327588,256.6887250945585,3.0913415593381006,269.49362878152857,257.8898368708438
4623,NONE,NONE,4,-1,"(1, 0)",257.0547118457877,418.8413286082913,0.00033650219726805234,256.78341268919183,18.999915179730838,256.7215017172836,257.0302027359167
4624,NONE,NONE,4,-1,"(1, 0)",256.9939212069894,418.34630574352724,-0.00023651707318319803,256.7214263110155,28.12115041187118,270.09100760719264,257.9574989394066
4625,NONE,NONE,4,-1,"(1, 0)",257.003456477671,418.4239212230696,3.710240984376961e-05,256.73015578986826,5.795899185037329,255.76893043297906,256.9126334017887
4626,NONE,NONE,4,-1,"(1, 0)",257.04175915790904,418.73581460588935,0.00014902455715521583,256.77078661925685,18.686732301223834,270.62446519950913,258.04087887706163
4627,NONE,NONE,4,-1,"(1, 0)",256.96128977643457,418.08077860367587,-0.0003131085790199855,256.69341966447456,9.185390399995145,247.92945276645867,256.29671584486
4628,NONE,NONE,4,-1,"(1, 0)",257.05235091352824,418.8220946126765,0.0003543140914473467,256.7860695051075,13.037787303163448,249.03984800894952,256.46298972398654
4629,NONE,NONE,4,-1,"(1, 0)",256.97298820721676,418.1759550872626,-0.0003087890845142948,256.7003844210671,60.05272612400648,248.52142013907275,256.35113950482105
4630,NONE,NONE,4,-1,"(1, 0)",257.0093753206809,418.47210539168805,0.0001415889575479255,256.7403463788138,393.40381404966473,267.0619916441055,257.7489210862554
4631,NONE,NONE,4,-1,"(1, 0)",257.0209872849472,418.566649068226,4.518007150150412e-05,256.7514525680742,175.96852851645298,257.9820575924288,257.09168762227165
4632,NONE,NONE,4,-1,"(1, 0)",256.95856505609487,418.05861322141067,-0.00024289771402326044,256.68267681270436,1232.3267048818716,229.60627573986847,254.94592785072814
4633,NONE,NONE,4,-1,"(1, 0)",257.0457412408378,418.76825082187895,0.0003392041059220545,256.7632997781626,303.2912720291505,247.29860100081075,256.32877003331856
4634,NONE,NONE,4,-1,"(1, 0)",256.95476170717,418.02767485381196,-0.000354005624882026,256.6729904361051,269.2616318463003,259.82709330649647,257.1661168498333
4635,NONE,NONE,4,-1,"(1, 0)",257.0145988139764,418.5146325385763,0.00023284309016431313,256.72869325490217,74.36695542639606,270.0001500644492,257.96989382921896
4636,NONE,NONE,4,-1,"(1, 0)",256.9983751029985,418.38255826494304,-6.312568672999927e-05,256.7113459817408,281.72651005386666,251.147824781755,256.5679463694626
4637,NONE,NONE,4,-1,"(1, 0)",256.9595765654836,418.0668416597474,-0.00015097942336606373,256.6735873445446,173.2184492349784,256.13597299683346,256.89897437455
4638,NONE,NONE,4,-1,"(1, 0)",257.03488703279794,418.6798421628916,0.00029303999629141014,256.74348365547775,45.39023153532625,264.2540758082749,257.5659319279191
4639,NONE,NONE,4,-1,"(1, 0)",256.94032650394354,417.9102682634951,-0.00036795754904470713,256.64487858310247,104.18620330389888,277.74094853528857,258.4709873190737
4640,NONE,NONE,4,-1,"(1, 0)",257.01799851443224,418.5423131068267,0.00030225023041428596,256.71992541590384,56.18003020154573,272.36426210140723,258.1469467513488
4641,NONE,NONE,4,-1,"(1, 0)",256.9751438890116,418.1934952463273,-0.00016675174038160878,256.67472892542344,161.55981105885323,232.52946298190105,255.17649690325916
4642,NONE,NONE,4,-1,"(1, 0)",256.96327484749776,418.09692759014484,-4.618857467437108e-05,256.66243181737684,326.91143514440716,239.7885895882748,255.69954965843905
4643,NONE,NONE,4,-1,"(1, 0)",257.0197636505029,418.55668552988374,0.00021980804424063152,256.7189029722606,332.33899589510963,283.87912204527555,258.99565940417597
4644,NONE,NONE,4,-1,"(1, 0)",256.93006675800274,417.8268381761575,-0.0003490492188295407,256.6266618731514,581.1428860651923,267.35201928101503,257.69702032964057
4645,NONE,NONE,4,-1,"(1, 0)",257.0185024637055,418.54641641715637,0.0003441422425185065,256.71606086106993,730.586801887966,259.9419978529285,257.23356904816643
4646,NONE,NONE,4,-1,"(1, 0)",256.9527736515895,418.01150373118827,-0.000255768427259451,256.64202224949264,8179.834109754481,236.4797579611799,255.44629346949407
4647,NONE,NONE,4,-1,"(1, 0)",256.96876511041944,418.1415946763678,6.223307500835746e-05,256.65823598273994,10888.899051703485,249.86056410735677,256.44574995184655
4648,NONE,NONE,4,-1,"(1, 0)",257.00110401066274,418.40477147185965,0.00012583967360280587,256.6931019208361,48906.518164715184,246.7622284220171,256.2478313756771
4649,NONE,NONE,4,-1,"(1, 0)",256.9241299461672,417.7785673622966,-0.00029955355365015815,256.61756865013314,35089.95645658693,270.27988764568966,257.90700553884307
4650,NONE,NONE,4,-1,"(1, 0)",257.0151313453746,418.51896834492794,0.00035413289862229203,256.7128153394081,86816.28351988911,255.9472588277207,256.9365724024655
4651,NONE,NONE,4,-1,"(1, 0)",256.9322863496671,417.844886297238,-0.0003223870519540651,256.6300042292283,88058.18180494875,276.303283617814,258.3577896000629
4652,NONE,NONE,4,-1,"(1, 0)",256.97460864801155,418.18914009024485,0.00016470803895435117,256.67267801448855,105386.09411033095,277.3221310338789,258.471727348624
4653,NONE,NONE,4,-1,"(1, 0)",256.97979028474555,418.2313036255869,2.0163799531489358e-05,256.6780946121175,254233.2493632621,236.98101963064138,255.5083615152417
4654,NONE,NONE,4,-1,"(1, 0)",256.9224071346636,417.7645604243464,-0.00022332323390944118,256.61540468387545,1496804.75865571,244.3320697051926,255.9958540613706
4655,NONE,NONE,4,-1,"(1, 0)",257.0076170930301,418.45779153331233,0.0003316014053677952,256.7022205978661,2188021.282169959,265.83958848881497,257.6573675183184
4656,NONE,NONE,4,-1,"(1, 0)",256.91492249895504,417.7037126102769,-0.00036073372128739463,256.6059046260739,4687171.936185518,256.2243860558003,256.8641027884524
4657,NONE,NONE,4,-1,"(1, 0)",256.97953294422297,418.2292095378268,0.0002514541455895656,256.6651160196609,986249.8456825729,266.5773830347618,257.6857046952399
4658,NONE,NONE,4,-1,"(1, 0)",256.9568458591879,418.0446281756632,-8.828752345796849e-05,256.64027366884255,6096570.008180223,248.85644700614046,256.3607980110715
4659,NONE,NONE,4,-1,"(1, 0)",256.92406878522576,417.77807010035554,-0.0001275668080776003,256.6068646355156,8988481.515682667,263.2791568813736,257.3917519078507
4660,NONE,NONE,4,-1,"(1, 0)",256.9956740827099,418.3605729892675,0.00027866334750203215,256.6798293091515,13183033.364322929,259.8067421745668,257.20248833588784
4661,NONE,NONE,4,-1,"(1, 0)",256.9014158048615,417.59392523327097,-0.00036683717717114186,256.5824984941197,25004063.041307714,251.5044375130555,256.5042067985834
4662,NONE,NONE,4,-1,"(1, 0)",256.98241194541447,418.25263765597964,0.00031523132992257853,256.6644438313318,31965872.88980245,273.97573463533837,258.2326992375453
4663,NONE,NONE,4,-1,"(1, 0)",256.9337587180548,417.85685888078234,-0.0001893430496350321,256.6166337872327,23565700.746061277,265.22447838801696,257.5438656706294
4664,NONE,NONE,4,-1,"(1, 0)",256.9283714937119,417.8130539277778,-2.0967586542602612e-05,256.61149280505936,10153564.37343138,249.35733042470187,256.3712133902362
4665,NONE,NONE,4,-1,"(1, 0)",256.9796663706785,418.23029528380704,0.0001996266777617087,256.66640660823987,39520826.7621708,241.63745008548403,255.85084751946212
4666,NONE,NONE,4,-1,"(1, 0)",256.8921220857172,417.51839587396927,-0.0003407242342345112,256.58239362839004,18837160.163346242,245.57550630544662,256.0592070570411
4667,NONE,NONE,4,-1,"(1, 0)",256.98201179503076,418.2493813352262,0.000349851079491309,256.670905827732,14424873.861063946,254.56275454880543,256.8040141569907
4668,NONE,NONE,4,-1,"(1, 0)",256.9116406032827,417.67703403181133,-0.0002738745336101788,256.6061397349968,3266080.6872451208,246.88915231598259,256.1740307858057
4669,NONE,NONE,4,-1,"(1, 0)",256.9340615710633,417.85932156816534,8.726731662811272e-05,256.6275796892435,1459291.6968139063,253.52308188849833,256.68305079645273
4670,NONE,NONE,4,-1,"(1, 0)",256.9603221088017,418.07290659714243,0.00010220208118720242,256.65614037869955,7835173.462826498,251.10825212030744,256.5297178140604
4671,NONE,NONE,4,-1,"(1, 0)",256.887282106997,417.4790660574052,-0.00028428663166800514,256.5812582962794,12913026.097324288,255.28194011212054,256.76912499253496
4672,NONE,NONE,4,-1,"(1, 0)",256.9777787173582,418.21493488159007,0.00035221935950105406,256.669490275693,8227660.316521752,269.13376150885966,257.87217383410655
4673,NONE,NONE,4,-1,"(1, 0)",256.89180677970023,417.5158335972796,-0.00033460605914991325,256.5895545907674,2226754.7161551407,259.34586993682484,257.07242867527316
4674,NONE,NONE,4,-1,"(1, 0)",256.93979510601355,417.9059467205145,0.00018678620106942436,256.6356880428887,1095687.0364859551,237.49816952026237,255.5091361590011
4675,NONE,NONE,4,-1,"(1, 0)",256.9384342663154,417.8948799844709,-5.296350848525385e-06,256.6341612695201,11268441.286786277,247.0770223971746,256.21275462695974
4676,NONE,NONE,4,-1,"(1, 0)",256.8863581695779,417.4715584503131,-0.00020269982173885966,256.5805263818309,20305898.942962542,260.3625546391916,257.1422156895041
4677,NONE,NONE,4,-1,"(1, 0)",256.9691977659757,418.14511479083245,0.0003224236700704803,256.6651241369099,31045878.066502314,244.52076079672045,256.0532542986144
4678,NONE,NONE,4,-1,"(1, 0)",256.87529944452535,417.3817073242667,-0.00036547369099121396,256.57053712854395,36465614.87318096,252.77074215206778,256.5731798521066
4679,NONE,NONE,4,-1,"(1, 0)",256.9444311208861,417.9436498738782,0.00026908922591152167,256.64302360045104,93465500.91785264,250.39226835788105,256.4622831078206
4680,NONE,NONE,4,-1,"(1, 0)",256.9153922576664,417.7075313973173,-0.00011302250897820517,256.61539501173445,38103734.806078896,267.6403400062008,257.7046883890437
4681,NONE,NONE,4,-1,"(1, 0)",256.8887796272022,417.4912346361798,-0.00010359055820943086,256.58613578439144,255942560.01660413,247.2987861435304,256.1829366629888
4682,NONE,NONE,4,-1,"(1, 0)",256.9562443272745,418.03973501924816,0.00026258773488047575,256.6514348816865,142586349.27897528,268.1925632722341,257.78304304767073
4683,NONE,NONE,4,-1,"(1, 0)",256.86268321003234,417.2792204701512,-0.00036417933735772033,256.556390698339,196795237.6414185,276.6122501939437,258.31643906439325
4684,NONE,NONE,4,-1,"(1, 0)",256.94657344330744,417.9610735825538,0.0003265423226003086,256.64026211389427,200499952.40566,278.38531299767163,258.5241532241584
4685,NONE,NONE,4,-1,"(1, 0)",256.89235842624623,417.52031646031,-0.00021101950008001226,256.5851311608224,282314440.58336544,252.5806301463726,256.57501090384096
4686,NONE,NONE,4,-1,"(1, 0)",256.8935468580821,417.52997418291113,4.6261753141233965e-06,256.58622898543183,68197855.762745,234.90746580747808,255.27535674541372
4687,NONE,NONE,4,-1,"(1, 0)",256.9394363136507,417.9030288960636,0.00017861623209666436,256.6319542107737,65202244.045747384,269.9637376887254,257.8978623068061
4688,NONE,NONE,4,-1,"(1, 0)",256.8545100434993,417.21283722822545,-0.0003305849417921131,256.545844172038,86810629.61399724,254.02797840368163,256.64644382744956
4689,NONE,NONE,4,-1,"(1, 0)",256.9453905019718,417.9514525381566,0.0003537581822174728,256.6374477300703,103277693.2131488,249.52699094808565,256.39950155209425
4690,NONE,NONE,4,-1,"(1, 0)",256.87064874508957,417.3439254396561,-0.0002909280820384284,256.5593125009963,249493800.32172066,258.3789259794763,256.9816688432456
4691,NONE,NONE,4,-1,"(1, 0)",256.8993310526517,417.57698165734024,0.00011165427611458012,256.584464219863,24838513.62335244,258.33307146373954,257.0048529196367
4692,NONE,NONE,4,-1,"(1, 0)",256.9193191747262,417.7394553891229,7.780224433560208e-05,256.6040015802192,16589579.929307686,281.4390318680048,258.7238052213513
4693,NONE,NONE,4,-1,"(1, 0)",256.8505854028172,417.18096392305057,-0.00026756636271087165,256.534410224557,21498288.031929635,245.0193038138533,255.9796495990811
4694,NONE,NONE,4,-1,"(1, 0)",256.94017130640253,417.9090061305999,0.00034872524786948864,256.6204643889648,10437836.725222182,268.15476130317984,257.7654227728458
4695,NONE,NONE,4,-1,"(1, 0)",256.85154610850594,417.18876595166654,-0.00034498492588185426,256.5372149376855,3387732.0411189576,256.91993961480864,256.8565807389589
4696,NONE,NONE,4,-1,"(1, 0)",256.9050122592711,417.62315628207165,0.0002081380766330294,256.59151636371513,4661080.092140436,265.5272583300521,257.5395869534222
4697,NONE,NONE,4,-1,"(1, 0)",256.89708650112675,417.55873994629343,-3.0851404321279846e-05,256.58382907926386,2698552.5706001804,249.00271106428198,256.31606325127916
4698,NONE,NONE,4,-1,"(1, 0)",256.8505338228547,417.18054503808287,-0.00018122781131369172,256.5350520909984,6822463.428889943,268.08830150071714,257.67777946962553
4699,NONE,NONE,4,-1,"(1, 0)",256.9305139247385,417.83047416388075,0.0003113392480338603,256.61069639105614,2503462.76774276,274.693368683935,258.23768368585047
4700,NONE,NONE,4,-1,"(1, 0)",256.8358181556128,417.0610516778962,-0.0003686336152647523,256.51302708316916,4643384.282344421,267.73902920364236,257.63848207632145
4701,NONE,NONE,4,-1,"(1, 0)",256.9091297010346,417.6566237907297,0.0002854005522595836,256.5833005405822,2170802.3332560426,262.18344174045524,257.2972990110779
4702,NONE,NONE,4,-1,"(1, 0)",256.87389958178056,417.3703346711625,-0.00013714006614204503,256.5488815528842,1437730.7696919946,282.1189531359353,258.73209434220064
4703,NONE,NONE,4,-1,"(1, 0)",256.8536547834855,417.20589121274367,-7.881531030803518e-05,256.52805867363844,2528291.5273812152,245.73475008187515,256.03516894077393
4704,NONE,NONE,4,-1,"(1, 0)",256.9166752620941,417.7179614062056,0.000245325489773136,256.5905495439233,2209371.1611809595,259.1490621724526,257.0809656245419
4705,NONE,NONE,4,-1,"(1, 0)",256.82427531475037,416.9673412933602,-0.0003597141642549127,256.50124222621156,1200374.1355460465,247.59158203054628,256.14455969427297
4706,NONE,NONE,4,-1,"(1, 0)",256.910605831369,417.66862263828244,0.00033608976380470663,256.59236131310627,3513708.6509521217,271.72231555178,258.0006850805984
4707,NONE,NONE,4,-1,"(1, 0)",256.8510115132114,417.18442441223976,-0.00023199210066700797,256.5280242988944,16226853.890438257,266.62141470851594,257.57023873968205
4708,NONE,NONE,4,-1,"(1, 0)",256.8587267667333,417.24708480339973,3.0037404189897617e-05,256.5356152509667,12249711.330706568,249.26921929691102,256.30005827173215
4709,NONE,NONE,4,-1,"(1, 0)",256.89894785137415,417.5738672943167,0.0001565760930107392,256.57618691309625,14797659.277785625,255.8143220457763,256.81912035274
4710,NONE,NONE,4,-1,"(1, 0)",256.8170909499696,416.909023638555,-0.0003186854056115143,256.4925555576905,22837178.12618338,250.5747645089038,256.35751481589136
4711,NONE,NONE,4,-1,"(1, 0)",256.90856677162907,417.65204804511654,0.00035612713225928553,256.5842837248684,24652543.786367133,255.57327513329176,256.81029416928595
4712,NONE,NONE,4,-1,"(1, 0)",256.8298581208075,417.0126631190081,-0.00030641527915247136,256.50178914340614,62754652.10465542,267.1794385054704,257.59178298052706
4713,NONE,NONE,4,-1,"(1, 0)",256.8646862539683,417.29549067408993,0.00013559861047985564,256.5369228240121,75915914.72113231,261.2417597448482,257.1868779555377
4714,NONE,NONE,4,-1,"(1, 0)",256.87825013773653,417.4056799223896,5.280416648318772e-05,256.5508930752407,137140317.28620705,246.87698812562908,256.1421068025571
4715,NONE,NONE,4,-1,"(1, 0)",256.8141074326436,416.8848074465814,-0.00024973198250282947,256.4826110542227,476640200.01325417,256.19339465603525,256.76840843003924
4716,NONE,NONE,4,-1,"(1, 0)",256.90227235924004,417.60088693663835,0.0003432435909392791,256.5757375299001,1417650376.4583156,266.6226724109417,257.6176759356661
4717,NONE,NONE,4,-1,"(1, 0)",256.8113938518573,416.8627832145634,-0.0003538099696705852,256.4798943630224,4084232971.4819903,265.90903573556926,257.4812005141872
4718,NONE,NONE,4,-1,"(1, 0)",256.8701022121261,417.33948563224936,0.00022857884106894496,256.5395803135628,5737417913.939306,254.92455795363514,256.72689579809054
4719,NONE,NONE,4,-1,"(1, 0)",256.85568020581434,417.2223408804617,-5.6146710206738885e-05,256.52630092812535,1311729636.1140196,238.01305673127578,255.46864619890238
4720,NONE,NONE,4,-1,"(1, 0)",256.8149444752968,416.89160132257786,-0.00015860642460609949,256.4847355609166,1975990277.6728818,277.47625150549726,258.33609577410766
4721,NONE,NONE,4,-1,"(1, 0)",256.8916803133397,417.5148058950606,0.0002987535488576358,256.56513966115534,5005714725.566035,261.03063319905715,257.19631219771776
4722,NONE,NONE,4,-1,"(1, 0)",256.7966271942144,416.74294892586636,-0.00037008091802333525,256.47218062184055,3377474602.897754,234.4016657726467,255.14772112369585
4723,NONE,NONE,4,-1,"(1, 0)",256.8737062847532,417.36876432237045,0.00030011112611972863,256.55336094617246,9473430294.407637,258.82551008753313,257.0173714317135
4724,NONE,NONE,4,-1,"(1, 0)",256.83237635963536,417.03310774490245,-0.00016090884108015054,256.5118527148151,10523602816.36481,260.38955421859396,257.0942493598891
4725,NONE,NONE,4,-1,"(1, 0)",256.8185765897311,416.9210824891975,-5.373209113433087e-05,256.4977729190046,15821288268.8421,254.67982587326227,256.66111716985944
4726,NONE,NONE,4,-1,"(1, 0)",256.87683294281686,417.39416593314326,0.00022681282430980215,256.5485689094596,1434941144.9988017,240.08928369072248,255.6411778164392
4727,NONE,NONE,4,-1,"(1, 0)",256.7860947774924,416.6574931623898,-0.0003532984818314948,256.4530744765553,3965002693.1161127,250.26297203066548,256.3057877269216
4728,NONE,NONE,4,-1,"(1, 0)",256.8744947832021,417.3751701287182,0.0003441961808207969,256.54074756831335,3479007469.1885505,254.36815079625705,256.69001252559735
4729,NONE,NONE,4,-1,"(1, 0)",256.8098283105162,416.85007723695566,-0.00025177514718792735,256.47333173612935,7973476263.708155,239.20244576998718,255.5134908444636
